"Gene name"	"score"	"pval"
"A1CF"	-0.502	0.008
"ABCC1"	-0.717	0.03
"ABCC2"	-0.991	0.023
"ABCC9"	-0.413	0.031
"ABHD5"	-0.272	0.038
"ACCN4"	-0.206	0.01
"ACER3"	-0.653	0.015
"ACTL6B"	-0.361	0.041
"ACVR1"	-0.634	0.014
"ADAM7"	-0.52	0.025
"ADAMTS3"	-0.603	0.035
"ADCY1"	-0.506	0.016
"ADCYAP1"	-0.675	0.034
"ADD1"	-0.505	0.011
"AFG3L2"	-1.08	0.008
"ALAD"	-0.551	0.036
"ALDH5A1"	-0.504	0.03
"AMPD3"	-0.732	0.025
"ANAPC4"	-1.64	0.002
"ANG"	-0.676	0.012
"ANKZF1"	-0.978	0.047
"AP1S2"	-0.346	0.037
"APBB1"	-0.732	0.018
"APOBEC3B"	-0.852	0.002
"APOBEC3F"	-0.788	0.032
"APOL1"	-0.494	0.001
"APTX"	-0.29	0.049
"AQR"	-1.25	0
"ARCN1"	-1.65	0.018
"ARF3"	-0.701	0.049
"ARHGAP29"	-1.08	0.003
"ARL1"	-0.769	0.024
"ARPC3"	-0.889	0.007
"AS3MT"	-0.778	0.03
"ASGR2"	-0.928	0.038
"ATP5S"	-0.831	0.014
"ATP6V0D1"	-0.669	0.01
"AURKB"	-0.702	0.037
"AZI1"	-0.813	0.041
"BAG5"	-1.11	0.037
"BBS2"	-0.506	0.026
"BCMO1"	-0.344	0.046
"BDKRB1"	-1.14	0.008
"BIK"	-0.371	0.036
"BIRC2"	-0.282	0.037
"BMP7"	-0.511	0.047
"BTN3A2"	-0.549	0.05
"BUB1B"	-1.25	0.008
"C11orf24"	-0.268	0.048
"C11orf40"	-0.763	0.05
"C11orf64"	-0.904	0.019
"C16orf72"	-0.85	0.016
"C17orf104"	-0.645	0.034
"C19orf10"	-1.03	0.019
"C19orf18"	-0.724	0.032
"C19orf23"	-0.412	0.045
"C1orf126"	-0.244	0.037
"C21orf49"	-0.603	0.025
"C22orf27"	-1.13	0.007
"C22orf32"	-0.581	0.019
"C2orf81"	-0.82	0.026
"C6orf167"	-0.992	0.023
"C7orf46"	-1.06	0.037
"C9orf30"	-1.4	0.003
"C9orf93"	-1.02	0.034
"CALR"	-0.223	0.045
"CARD6"	-0.486	0.031
"CARS2"	-1.01	0.007
"CASP8AP2"	-0.823	0.003
"CASQ1"	-0.47	0.018
"CATSPER2"	-0.526	0.046
"CCDC155"	-0.5	0.025
"CCDC21"	-0.482	0.022
"CCHCR1"	-1.24	0.021
"CCNB2"	-0.539	0.037
"CCNB3"	-1.04	0.009
"CCR10"	-0.312	0.045
"CCR6"	-1.06	0.048
"CCR8"	-0.603	0.008
"CCT3"	-1.36	0.001
"CCT8"	-1.36	0.041
"CD151"	-0.636	0.035
"CD3D"	-0.785	0.045
"CDC23"	-1.14	0.019
"CDC27"	-1.01	0.018
"CDC37"	-0.445	0.018
"CDC40"	-1.07	0.004
"CDC5L"	-1.38	0.007
"CDC7"	-0.671	0.014
"CDCA7L"	-0.993	0.025
"CDK1"	-0.379	0.002
"CDK11B"	-1.38	0.008
"CDK14"	-0.0518	0.025
"CDK17"	-0.864	0.028
"CDR2"	-0.657	0.039
"CDSN"	-0.822	0.01
"CEP192"	-0.947	0.014
"CHD4"	-0.557	0.024
"CHEK1"	-1.37	0.008
"CHERP"	-1.42	0.022
"CHN2"	-0.477	0.045
"CHRM5"	-0.31	0.043
"CHRNA4"	-0.908	0.043
"CIC"	-0.638	0.03
"CIRH1A"	-0.505	0.018
"CIT"	-0.847	0.041
"CKMT1B"	-0.878	0.041
"CLDN3"	-0.585	0.037
"CLEC12A"	-0.77	0.038
"CLEC12B"	-0.475	0.041
"CLIP1"	-0.518	0.037
"CLK1"	-0.494	0.047
"CLUL1"	-0.715	0.018
"CMTM3"	-0.756	0.005
"CNGA1"	-0.73	0.05
"CNN3"	-0.667	0.018
"COG4"	-0.765	0.035
"COL25A1"	-0.489	0.03
"COL4A3BP"	-0.615	0.022
"COPB1"	-1.57	0
"COPS2"	-1.55	0.008
"COPS3"	-0.921	0.01
"COPS4"	-1.49	0.008
"COPS5"	-1.12	0.029
"COPS6"	-1.25	0.009
"COPS8"	-0.812	0.039
"COPZ1"	-1.13	0
"COX10"	-0.346	0.029
"CPA5"	-0.0872	0.046
"CPPED1"	-0.622	0.018
"CPSF3"	-1.01	0.001
"CPXCR1"	-0.706	0.043
"CPXM2"	-0.839	0.01
"CRYL1"	-0.646	0
"CSAD"	-0.468	0.046
"CSAG2"	-0.418	0.039
"CTTN"	-0.133	0.041
"CUL4B"	-0.376	0.01
"CUL7"	-0.392	0.009
"CXCL12"	-0.732	0.014
"CXCR2"	-0.748	0.03
"CXXC1"	-0.895	0.025
"CYB5R3"	-0.505	0.027
"CYBASC3"	-0.646	0.01
"CYorf15A"	-1.41	0.03
"CYorf15B"	-1.1	0.037
"CYP17A1"	-0.35	0.031
"CYP1A2"	-0.711	0.001
"CYP21A2"	-0.967	0.03
"CYYR1"	-0.545	0.041
"DBF4"	-0.871	0.015
"DCLRE1A"	-0.951	0.014
"DCLRE1C"	-0.674	0.018
"DDB2"	-0.625	0.023
"DDIT4"	-0.65	0.018
"DDX19B"	-0.637	0.044
"DDX41"	-0.953	0.004
"DDX49"	-1.08	0.042
"DDX59"	-0.249	0.019
"DEFB119"	-0.76	0.016
"DEM1"	-0.626	0.049
"DGKE"	-0.768	0.023
"DKK3"	-0.746	0.018
"DLC1"	-0.928	0.022
"DMC1"	-0.59	0.01
"DNAJA1"	-0.908	0.049
"DNAJC21"	-0.756	0.03
"DOLPP1"	-0.574	0.015
"DPP7"	-0.466	0.05
"DPP9"	-0.494	0.046
"DULLARD"	-0.663	0.03
"DUOXA2"	-1.02	0.016
"DUSP16"	-0.758	0.01
"DUSP5"	-0.594	0.045
"DYNC1I1"	-0.614	0.046
"DYNLRB1"	-0.864	0.018
"DYRK2"	-0.884	0.008
"E2F7"	-0.97	0.016
"ECT2"	-1.16	0.01
"EEF2"	-1.36	0.008
"EFHB"	-0.136	0.041
"EFNB3"	-1.13	0.018
"EFTUD2"	-1.56	0.001
"EIF2B4"	-0.365	0.039
"EIF2S2"	-0.795	0.023
"EIF3A"	-1.5	0.01
"EIF3B"	-1.55	0.001
"EIF3C"	-1.31	0
"EIF3D"	-1.47	0
"EIF4E3"	-1.21	0.01
"EIF5B"	-1.58	0.001
"EIF6"	-1.15	0.003
"EMX1"	-1.1	0.032
"ENG"	-0.534	0.041
"EPC2"	-0.866	0.01
"EPHA6"	-0.5	0.043
"EPHA6"	-0.796	0.043
"EPHB4"	-0.979	0.048
"ERBB2"	-0.328	0.014
"ERCC6L"	-0.818	0.008
"ERH"	-1.42	0.003
"ERMP1"	-0.386	0.027
"ESPL1"	-1.01	0.042
"EXOSC10"	-1.18	0.028
"EXOSC2"	-1.22	0.026
"FAM126A"	-0.748	0.007
"FAM164C"	-1.17	0.041
"FAM82A1"	-0.44	0.049
"FBP2"	-0.511	0.043
"FBXL7"	-0.547	0.037
"FBXO25"	-1.03	0.037
"FBXO39"	-0.521	0.014
"FCRL3"	-0.57	0.009
"FERMT2"	-0.615	0.013
"FGF13"	-0.971	0.025
"FGFR1"	-0.605	0.021
"FKBP6"	-0.805	0.034
"FKBP9"	-0.631	0.01
"FOXA3"	-1.23	0.05
"FRAT2"	-0.341	0.036
"FRG1"	-0.0934	0.035
"FSTL4"	-0.241	0.034
"FTSJ3"	-0.944	0.003
"FZD2"	-0.495	0.047
"FZD3"	-0.301	0.017
"GAGE2C"	-0.895	0.019
"GALNT11"	-0.585	0.037
"GALNTL4"	-0.2	0.009
"GCNT2"	-0.319	0.03
"GEMIN5"	-1.33	0.004
"GGCT"	-0.363	0.033
"GLIPR1L2"	-0.878	0.04
"GLT25D2"	-0.834	0.028
"GLYCTK"	-0.987	0.025
"GM2A"	-0.582	0.049
"GMPR2"	-0.441	0.016
"GMPS"	-0.853	0.023
"GNAS"	-0.933	0.023
"GNL3"	-0.29	0.025
"GPAM"	-0.534	0.004
"GPR110"	-0.783	0.037
"GPR115"	-0.692	0.008
"GPR116"	-1.22	0.004
"GPR89B"	-0.619	0.02
"GPRC5A"	-0.367	0.049
"GPX4"	-0.256	0.042
"GRIN1"	-0.441	0.002
"GRLF1"	-0.932	0.032
"GRPEL2"	-0.709	0.031
"GRSF1"	-0.822	0.003
"GSPT1"	-1.06	0.003
"GTF2F2"	-0.736	0.045
"GTF3C3"	-1.12	0.041
"GTF3C4"	-0.915	0.007
"H2AFZ"	-0.566	0.035
"H3F3A"	-0.484	0.02
"HAUS1"	-1.26	0.05
"HDGFL1"	-0.379	0.037
"HDX"	-0.704	0.045
"HES2"	-0.0962	0.01
"HEY2"	-0.692	0.032
"HIF1AN"	-0.736	0.016
"HIST1H1T"	-0.861	0.018
"HIST1H2BD"	-0.468	0.01
"HMGB1"	-0.882	0.045
"HN1L"	-0.526	0.048
"HNF1A"	-0.626	0.045
"HNRNPA1"	-0.634	0.034
"HNRNPC"	-1.41	0.001
"HNRNPU"	-1.34	0.003
"HOXA13"	-0.353	0.042
"HPS1"	-0.251	0.034
"HPS5"	-0.343	0.034
"HRAS"	-0.302	0.043
"HRAS"	-0.041	0.043
"HSDL2"	-0.722	0.047
"HSF1"	-0.964	0.004
"HSPA9"	-1.14	0.025
"HSPD1"	-1.1	0.05
"HSPE1"	-1.09	0.009
"HTT"	-0.324	0.042
"HYAL3"	-0.562	0.034
"ICK"	-0.962	0.004
"IFNA1"	-0.119	0.041
"IGF2BP1"	-1.27	0.007
"IGF2BP3"	-0.944	0.05
"IGFBP7"	-0.283	0.036
"IGFBPL1"	-0.819	0.044
"ILKAP"	-0.879	0.038
"INSR"	-0.598	0.018
"INTS3"	-0.666	0.006
"IPO11"	-0.194	0.038
"IPO7"	-0.701	0.016
"IRS4"	-0.618	0
"ISG20"	-0.901	0.049
"ISY1"	-1.13	0.037
"ITGA3"	-0.457	0.041
"IVL"	-0.932	0
"JUB"	-0.62	0.045
"KARS"	-1.14	0.001
"KCNC3"	-1.01	0.032
"KCTD8"	-0.128	0.05
"KDELR3"	-1.11	0.019
"KIF15"	-0.532	0.036
"KIF18A"	-0.952	0.048
"KIF3A"	-0.431	0.032
"KIF5A"	-0.222	0.025
"KIR3DL2"	-0.722	0.018
"KIRREL"	-0.759	0.031
"KLHL28"	-0.5	0.025
"KNG1"	-0.494	0.035
"KPNA2"	-0.18	0.014
"KPNB1"	-1.54	0
"KRT28"	-0.915	0.038
"KRT34"	-0.432	0.041
"KRT35"	-0.651	0.048
"KRT75"	-0.757	0.05
"KRTAP13-2"	-0.502	0.03
"KRTAP4-7"	-0.758	0.034
"KRTCAP2"	-0.348	0.013
"L1CAM"	-0.486	0.025
"LASP1"	-0.475	0.021
"LDHC"	-0.769	0.047
"LDLRAP1"	-0.583	0.031
"LEMD2"	-0.977	0.018
"LIAS"	-0.727	0.014
"LPAR4"	-0.144	0.037
"LPXN"	-1.17	0.031
"LRPAP1"	-0.948	0.049
"LRRC29"	-0.38	0.046
"LRRC59"	-0.896	0.005
"LRRC8A"	-0.356	0.048
"LRRFIP1"	-1.01	0.04
"LRRN3"	-1.06	0.032
"LSM3"	-1.4	0.001
"LSM5"	-1.6	0.007
"LSM6"	-1.36	0.001
"LUC7L3"	-1.15	0.005
"LYVE1"	-0.617	0.048
"MAD2L1"	-1.15	0.015
"MAGOHB"	-0.0831	0.03
"MAK"	-0.499	0.047
"MAP3K7"	-0.664	0.019
"MAP4K2"	-0.6	0.03
"MAS1"	-0.364	0.033
"MASP2"	-0.986	0.016
"MASTL"	-0.752	0.034
"MBL2"	-1.26	0.046
"MCM6"	-1.39	0.003
"MDK"	-0.767	0.031
"MDM2"	-0.82	0.035
"MDN1"	-1.18	0.002
"METTL4"	-0.725	0.037
"MICAL3"	-0.601	0.048
"MKNK2"	-0.315	0.034
"MKRN3"	-0.383	0.044
"MLL5"	-0.601	0.03
"MMP25"	-1.06	0.032
"MMP27"	-0.755	0.012
"MN1"	-0.456	0.05
"MRPL2"	-0.507	0.022
"MRPL32"	-0.567	0.036
"MSR1"	-0.506	0.027
"MSRB3"	-0.462	0.037
"MTMR1"	-0.725	0.035
"MTNR1A"	-0.632	0.023
"MTOR"	-0.384	0.001
"MTSS1"	-1.01	0.042
"MUCL1"	-0.871	0.039
"MUDENG"	-0.472	0.049
"MYH10"	-0.712	0.03
"MYNN"	-0.15	0.041
"MYRIP"	-0.873	0.027
"NAB1"	-1.08	0.023
"NACA"	-1.53	0.046
"NACAP1"	-1	0.003
"NAPA"	-1.43	0.018
"NAPG"	-1.05	0.05
"NDRG1"	-1	0.026
"NDUFA13"	-0.513	0.041
"NDUFB10"	-1.11	0.031
"NDUFS3"	-0.77	0.03
"NEDD8"	-1.37	0.001
"NFE2L3"	-0.716	0.049
"NHP2L1"	-1.28	0.007
"NID2"	-0.72	0.037
"NMNAT3"	-0.923	0.037
"NOC4L"	-1.06	0.014
"NONO"	-0.215	0.014
"NPAS2"	-0.92	0.038
"NPTN"	-1.33	0.022
"NR1D1"	-1.14	0.037
"NT5C"	-0.551	0.02
"NUAK2"	-0.615	0.018
"NUF2"	-1.3	0.043
"NUP133"	-1.26	0.018
"NUP205"	-1.7	0.042
"NUP43"	-1.05	0.041
"NUP85"	-0.655	0.025
"NUP88"	-1.21	0.034
"NUP93"	-1.87	0.018
"NUP98"	-1.33	0.034
"NUPL2"	-0.847	0.025
"OPRL1"	-0.701	0.015
"OR2AK2"	-0.743	0.01
"OR52B6"	-0.879	0.05
"OR52L1"	-1.09	0.025
"OR5W2"	-0.882	0.041
"OR7G2"	-0.863	0.012
"ORAOV1"	-0.538	0.043
"PABPN1"	-1.28	0.001
"PANK4"	-0.498	0.034
"PAPOLA"	-0.77	0.008
"PCBP2"	-1.29	0.01
"PCDHA1"	-0.584	0.018
"PCDHA3"	-0.932	0.028
"PCDHGA2"	-0.561	0.007
"PCYT2"	-1.35	0.041
"PDE1B"	-0.704	0.033
"PDE6H"	-0.352	0.01
"PELP1"	-0.557	0.035
"PFKFB1"	-0.558	0.039
"PHB2"	-0.941	0.003
"PHF16"	-0.888	0.031
"PHF3"	-0.666	0.029
"PIK3C2G"	-0.746	0.03
"PIK3CB"	-0.915	0.045
"PITRM1"	-0.668	0.028
"PLCG2"	-0.118	0.034
"PLK1"	-1.57	0.025
"PLK1S1"	-0.813	0.048
"PLOD2"	-0.465	0.027
"PLOD3"	-0.483	0.041
"PLRG1"	-1.08	0.014
"PMP22"	-0.461	0.038
"PNPLA5"	-0.75	0.017
"PODN"	-0.85	0.044
"POFUT2"	-0.92	0.042
"POLR2D"	-1.38	0.003
"POLR2F"	-1.4	0.011
"POLR2H"	-1.48	0.009
"POU6F1"	-0.418	0.05
"PPIL1"	-0.574	0.047
"PPIP5K2"	-0.659	0.026
"PPP2CB"	-0.587	0.014
"PPP2R1A"	-0.755	0.007
"PPP3R1"	-0.642	0.01
"PPP5C"	-0.516	0.001
"PPWD1"	-1.39	0.003
"PPYR1"	-0.984	0.041
"PRDX2"	-0.641	0.033
"PRKAA1"	-0.777	0.046
"PRODH2"	-0.98	0.016
"PRPF18"	-1.31	0.004
"PRPF19"	-1.4	0.003
"PRPF3"	-1.33	0.003
"PRPF31"	-1.44	0.002
"PRPF38A"	-1.2	0.013
"PRPF6"	-1	0.043
"PRPF8"	-1.54	0.001
"PRRX2"	-0.15	0.028
"PSMA1"	-1.5	0.006
"PSMA3"	-1.51	0.001
"PSMB2"	-1.53	0.011
"PSMC4"	-1.52	0.011
"PSMD1"	-1.52	0.01
"PSMD6"	-1.26	0.01
"PTN"	-0.575	0.022
"PXK"	-0.676	0.039
"RAB33B"	-0.657	0.031
"RAB34"	-0.391	0.046
"RAB39B"	-0.847	0.03
