"Gene name"	"score"	"pval"
"AAMP"	-0.773	0.009
"ABCA3"	-0.848	0.009
"ABCE1"	-1.15	0.003
"ABHD12"	-1.01	0.022
"ACACA"	-0.703	0.038
"ACO2"	-1.05	0.03
"ACOT11"	-0.88	0.024
"ACOT8"	-1.29	0.047
"ADCY1"	-1.06	0.04
"ADCY10"	-0.572	0.021
"ADCYAP1"	-0.847	0.037
"ADD1"	-0.593	0.048
"ADI1"	-0.772	0.023
"AFF4"	-0.729	0.034
"ALAS1"	-0.591	0.036
"ALG10B"	-0.994	0.016
"ALG13"	-0.983	0.027
"ALKBH5"	-0.742	0.03
"ALMS1"	-0.607	0.04
"ANAPC4"	-1.12	0
"ANG"	-0.801	0.034
"AP1AR"	-1.19	0.009
"APOL2"	-1.14	0.023
"AQR"	-1.27	0.002
"ARCN1"	-0.986	0
"ARHGEF1"	-0.784	0.032
"ARL1"	-1.13	0.033
"ARL17A"	-0.925	0.011
"ARL9"	-0.807	0.011
"ARMCX2"	-0.669	0.022
"ARNT"	-1.11	0.039
"AS3MT"	-1.05	0.033
"ASH2L"	-0.57	0.029
"ATF4"	-0.868	0.02
"ATF6"	-0.825	0.048
"ATL1"	-0.937	0.023
"ATP5C1"	-0.939	0.012
"ATP5G3"	-1.04	0.029
"ATP5H"	-0.478	0.009
"B3GAT3"	-0.836	0.03
"BAG5"	-0.993	0.005
"BANF1"	-0.924	0.024
"BAT1"	-0.951	0.048
"BBS5"	-0.996	0.032
"BCL7B"	-1.15	0.021
"BMPER"	-1.07	0.05
"BPY2"	-0.867	0.045
"BUB1B"	-0.793	0.004
"C10orf72"	-0.954	0.021
"C11orf60"	-1.26	0.023
"C11orf64"	-0.872	0.034
"C12orf66"	-1.12	0.004
"C13orf31"	-0.813	0.038
"C14orf148"	-1.16	0.005
"C14orf166"	-0.958	0.036
"C14orf2"	-1.19	0.004
"C16orf62"	-1.67	0.028
"C16orf72"	-0.973	0.027
"C18orf34"	-0.891	0.013
"C1orf156"	-0.671	0.028
"C1QC"	-1.34	0.033
"C22orf27"	-1.55	0.001
"C22orf29"	-1.17	0.018
"C22orf32"	-0.747	0.007
"C2orf81"	-0.91	0.002
"C2orf85"	-0.417	0.024
"C5orf36"	-1.13	0.001
"C5orf44"	-0.992	0.036
"C6orf174"	-1.09	0.005
"C7orf44"	-1.3	0.027
"C7orf46"	-0.896	0.004
"C9orf30"	-1.03	0.01
"C9orf86"	-0.846	0.041
"C9orf93"	-1.33	0.002
"CA5B"	-0.605	0.036
"CA7"	-1.11	0.005
"CAD"	-0.514	0.035
"CAMK1D"	-1.29	0.025
"CAMKK2"	-1.33	0.011
"CAMP"	-0.871	0.016
"CAND2"	-0.654	0.038
"CARD9"	-1.17	0.03
"CARS2"	-1.54	0.001
"CAT"	-0.804	0.03
"CATSPER2"	-0.987	0.033
"CBLN4"	-1.16	0.048
